course_id,discipline,distance,nb_partants,allocation,taux_hippo,confiance_top1,cote_top1,ecart_top2,std_probas,temperature,precipitation,vent_kmh,terrain_lourd,erreur_top1,top1_dans_top5,gagnant_rang_chez_victor,precision_quinte,victor_correct,tranche_conf,tranche_dist
558,PLAT,3900,15,62000,0.4472,60.1,6.3,0.32,12.9,13.0,0.0,16.0,0,4,1,99,3,1,55-65%,Fond
559,PLAT,3500,7,57000,0.4472,89.47,2.8,0.56,8.35,13.0,0.0,16.0,0,99,0,3,4,0,>65%,Fond
568,TROT_MONTE,2000,6,8000,0.5524,93.63,3.5,0.14,16.45,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Long
572,TROT_ATTELE,2450,12,21000,0.3572,51.72,21.0,26.76,13.2,15.0,0.0,10.0,0,6,0,99,0,0,45-55%,Fond
578,TROT_ATTELE,2450,12,21000,0.3572,71.77,2.9,1.03,6.7,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
579,CROSS,2450,9,21000,0.3572,72.53,4.0,1.21,18.67,15.0,0.0,10.0,0,99,0,99,1,0,>65%,Fond
588,CROSS,2000,12,4000,0.5018,78.81,2.7,12.76,16.93,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Long
589,CROSS,2000,13,4000,0.5018,79.73,2.3,15.54,8.8,15.0,0.0,10.0,0,99,0,2,1,0,>65%,Long
590,CROSS,2000,12,4000,0.5018,54.44,12.0,9.26,9.64,15.0,0.0,10.0,0,1,1,1,2,1,45-55%,Long
594,CROSS,2200,18,21000,0.3572,71.08,3.7,6.46,8.06,15.0,0.0,10.0,0,4,1,12,2,1,>65%,Long
598,TROT_ATTELE,2450,12,21000,0.3572,77.61,3.1,1.68,8.9,15.0,0.0,10.0,0,5,1,2,2,1,>65%,Fond
599,CROSS,2200,18,21000,0.3572,67.71,3.3,5.73,9.84,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Long
603,TROT_MONTE,1900,8,27000,0.3991,92.15,1.6,16.55,11.14,14.9,0.1,11.7,0,2,1,99,3,1,>65%,Long
606,TROT_MONTE,1900,13,27000,0.3991,55.96,8.3,10.13,6.1,14.9,0.1,11.7,0,11,0,99,1,0,55-65%,Long
608,TROT_MONTE,1900,13,27000,0.3991,83.17,2.7,29.13,18.7,14.9,0.1,11.7,0,1,1,1,2,1,>65%,Long
613,TROT_MONTE,1400,16,55000,0.3991,61.73,5.7,4.71,5.54,14.9,0.1,11.7,0,8,0,13,2,0,55-65%,Sprint
614,TROT_MONTE,1900,8,27000,0.3991,93.58,2.3,0.71,15.76,14.9,0.1,11.7,0,1,1,1,3,1,>65%,Long
615,TROT_MONTE,1100,12,55000,0.3991,51.74,14.0,1.17,12.7,14.9,0.1,11.7,0,3,1,99,2,1,45-55%,Sprint
616,TROT_MONTE,1400,10,28000,0.3991,91.61,2.1,17.99,11.43,14.9,0.1,11.7,0,4,1,6,3,1,>65%,Sprint
617,CROSS,2000,11,4000,0.5018,79.9,1.4,7.99,9.77,15.0,0.0,10.0,0,99,0,4,3,0,>65%,Long
622,TROT_MONTE,1100,12,55000,0.3991,82.87,3.6,24.7,15.59,14.9,0.1,11.7,0,5,1,2,2,1,>65%,Sprint
623,TROT_MONTE,1400,10,20000,0.3991,79.43,4.3,0.62,6.14,14.9,0.1,11.7,0,4,1,7,3,1,>65%,Sprint
624,TROT_MONTE,1400,11,27000,0.3991,77.88,3.9,10.09,7.23,14.9,0.1,11.7,0,3,1,5,4,1,>65%,Sprint
627,CROSS,2150,15,6000,0.3574,81.55,1.7,13.06,13.48,13.6,0.0,15.0,0,2,1,3,2,1,>65%,Long
628,TROT_MONTE,1000,9,3330,0.4611,86.95,3.1,6.97,6.81,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Sprint
632,TROT_ATTELE,2850,10,27000,0.3574,79.01,2.3,4.91,6.0,13.6,0.0,15.0,0,2,1,5,4,1,>65%,Fond
633,CROSS,2150,7,21000,0.3574,78.55,2.0,1.72,1.13,13.6,0.0,15.0,0,1,1,1,3,1,>65%,Long
634,TROT_ATTELE,2850,14,21000,0.3574,61.54,3.7,7.78,10.56,13.6,0.0,15.0,0,99,0,99,2,0,55-65%,Fond
637,TROT_MONTE,1000,11,9115,0.4611,75.48,4.4,3.18,12.66,15.0,0.0,10.0,0,99,0,2,3,0,>65%,Sprint
638,CROSS,2675,15,21000,0.3125,66.11,3.3,0.68,6.89,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
644,TROT_MONTE,1100,14,5742,0.4611,85.91,2.0,26.69,15.53,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Sprint
645,TROT_MONTE,1000,12,9115,0.4611,83.89,2.0,23.38,14.79,15.0,0.0,10.0,0,3,1,3,3,1,>65%,Sprint
648,CROSS,2450,15,27000,0.3572,77.56,2.7,17.22,10.37,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Fond
649,CROSS,2150,16,18000,0.3574,62.51,3.1,1.91,6.19,13.6,0.0,15.0,0,99,0,2,3,0,55-65%,Long
651,CROSS,2450,16,19000,0.3572,76.44,2.1,4.18,7.16,15.0,0.0,10.0,0,9,0,3,1,0,>65%,Fond
653,CROSS,2850,18,27000,0.3574,70.71,3.9,16.64,7.8,13.6,0.0,15.0,0,1,1,1,3,1,>65%,Fond
654,CROSS,2150,16,35000,0.3574,72.92,3.7,8.97,6.51,13.6,0.0,15.0,0,1,1,1,2,1,>65%,Long
656,CROSS,2850,17,24000,0.3574,65.93,5.0,1.55,7.19,13.6,0.0,15.0,0,6,0,4,1,0,>65%,Fond
662,CROSS,2600,16,23000,0.3783,63.17,6.1,6.64,9.27,12.7,0.0,5.8,0,12,0,7,2,0,55-65%,Fond
669,CROSS,2875,16,46000,0.3915,73.5,3.5,0.56,13.08,17.1,0.0,9.5,0,4,1,99,2,1,>65%,Fond
670,TROT_ATTELE,2875,8,61000,0.3915,86.4,1.6,13.21,5.94,17.1,0.0,9.5,0,1,1,1,4,1,>65%,Fond
671,CROSS,2875,16,40000,0.3915,69.07,3.9,4.98,8.66,17.1,0.0,9.5,0,3,1,2,3,1,>65%,Fond
673,CROSS,2600,16,23000,0.3783,74.03,3.2,11.57,9.41,12.7,0.0,5.8,0,2,1,2,2,1,>65%,Fond
677,CROSS,2875,18,20000,0.3783,66.74,4.5,12.26,6.89,12.7,0.0,5.8,0,1,1,1,3,1,>65%,Fond
678,TROT_ATTELE,2875,12,26000,0.3783,65.51,7.4,1.24,2.64,12.7,0.0,5.8,0,99,0,4,2,0,>65%,Fond
682,TROT_MONTE,1450,12,13240,0.5349,86.37,2.0,14.23,22.75,15.0,0.0,10.0,0,1,1,1,1,1,>65%,Moyen
685,TROT_MONTE,1000,11,11614,0.5349,81.64,3.3,1.01,12.81,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Sprint
686,CROSS,2875,13,12000,0.3915,77.56,2.9,7.07,14.01,17.1,0.0,9.5,0,6,0,2,3,0,>65%,Fond
690,TROT_MONTE,1450,12,11614,0.5349,78.51,3.5,2.26,10.5,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Moyen
691,TROT_MONTE,1450,10,11614,0.5349,79.4,4.1,2.23,5.81,15.0,0.0,10.0,0,10,0,10,3,0,>65%,Moyen
694,CROSS,2875,11,40000,0.3915,74.61,3.1,1.98,1.88,17.1,0.0,9.5,0,8,0,3,3,0,>65%,Fond
695,CROSS,2875,16,46000,0.3915,39.22,26.0,7.9,7.03,17.1,0.0,9.5,0,5,1,2,2,1,30-45%,Fond
700,TROT_ATTELE,2250,10,40000,0.3915,86.96,1.7,13.22,10.77,17.1,0.0,9.5,0,1,1,1,4,1,>65%,Fond
701,CROSS,2875,9,18000,0.3915,78.75,3.1,4.02,4.98,17.1,0.0,9.5,0,4,1,2,3,1,>65%,Fond
705,TROT_MONTE,1400,12,22000,0.4344,82.43,2.7,6.05,9.43,16.0,0.0,8.9,0,5,1,2,4,1,>65%,Sprint
706,TROT_MONTE,1800,10,27000,0.4344,75.82,4.9,0.11,3.74,16.0,0.0,8.9,0,8,0,99,3,0,>65%,Moyen
710,TROT_MONTE,1400,11,13000,0.4344,82.57,3.0,9.26,6.6,16.0,0.0,8.9,0,1,1,1,4,1,>65%,Sprint
712,TROT_MONTE,1400,11,15000,0.4344,84.26,2.9,9.8,15.97,16.0,0.0,8.9,0,1,1,1,4,1,>65%,Sprint
713,TROT_MONTE,1400,12,20000,0.4344,56.24,11.0,4.91,12.47,16.0,0.0,8.9,0,4,1,99,2,1,55-65%,Sprint
716,TROT_MONTE,1800,14,23000,0.4344,69.12,5.2,15.99,17.62,16.0,0.0,8.9,0,7,0,99,0,0,>65%,Moyen
717,TROT_MONTE,1800,16,53000,0.4344,58.06,7.9,0.44,15.27,16.0,0.0,8.9,0,2,1,2,2,1,55-65%,Moyen
719,TROT_MONTE,1800,16,53000,0.4344,60.83,5.0,18.06,9.09,16.0,0.0,8.9,0,3,1,99,1,1,55-65%,Moyen
724,TROT_MONTE,2400,8,19000,0.4344,89.03,3.0,4.14,8.78,16.0,0.0,8.9,0,1,1,1,4,1,>65%,Fond
727,TROT_MONTE,1400,9,27000,0.4344,85.31,3.8,2.24,24.89,16.0,0.0,8.9,0,1,1,1,4,1,>65%,Sprint
728,TROT_MONTE,1800,14,23000,0.4344,51.76,12.0,1.65,6.95,16.0,0.0,8.9,0,4,1,99,2,1,45-55%,Moyen
732,CROSS,2875,16,20000,0.3783,73.5,3.4,6.23,8.59,12.7,0.0,5.8,0,99,0,3,3,0,>65%,Fond
733,TROT_ATTELE,2875,10,20000,0.3783,76.33,3.6,2.71,6.28,12.7,0.0,5.8,0,4,1,4,3,1,>65%,Fond
741,CROSS,2875,18,20000,0.3783,71.52,3.5,3.92,5.52,12.7,0.0,5.8,0,1,1,1,3,1,>65%,Fond
745,CROSS,2150,14,4000,0.4444,65.16,4.8,11.99,12.15,15.0,0.0,10.0,0,5,1,99,2,1,>65%,Long
748,CROSS,2150,16,4000,0.4444,79.97,2.2,26.63,15.46,15.0,0.0,10.0,0,2,1,99,2,1,>65%,Long
756,CROSS,2650,15,8000,0.4444,74.43,3.1,26.56,17.9,15.0,0.0,10.0,0,2,1,99,1,1,>65%,Fond
761,CROSS,2650,10,9000,0.4444,86.6,1.3,17.95,13.91,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
763,TROT_MONTE,1800,12,102104,0.4254,63.34,7.0,12.19,15.56,15.0,0.0,10.0,0,11,0,99,1,0,55-65%,Moyen
765,TROT_MONTE,1800,12,102104,0.4254,72.44,4.8,12.78,10.49,15.0,0.0,10.0,0,7,0,5,3,0,>65%,Moyen
771,TROT_ATTELE,2725,9,30000,0.3404,81.87,3.0,5.77,16.4,15.0,0.0,10.0,0,4,1,99,3,1,>65%,Fond
772,CROSS,2675,16,28000,0.3404,65.16,6.4,2.5,4.15,15.0,0.0,10.0,0,4,1,4,3,1,>65%,Fond
774,TROT_MONTE,1200,12,136527,0.4254,86.08,2.5,13.62,16.7,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Sprint
778,TROT_MONTE,1700,5,15000,0.4445,98.29,1.5,1.01,0.67,15.0,0.0,10.0,0,1,1,1,5,1,>65%,Moyen
782,TROT_MONTE,1000,12,136527,0.4254,58.68,8.7,5.72,15.85,15.0,0.0,10.0,0,6,0,99,1,0,55-65%,Sprint
783,TROT_MONTE,1200,12,102104,0.4254,85.07,2.5,16.04,11.2,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Sprint
787,CROSS,2725,16,23000,0.3404,70.1,2.9,3.33,11.79,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Fond
791,CROSS,2725,16,34000,0.3404,74.99,3.5,2.41,6.82,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Fond
794,CROSS,2725,14,23000,0.3404,71.89,3.8,3.72,17.03,15.0,0.0,10.0,0,3,1,2,3,1,>65%,Fond
797,CROSS,2100,14,20000,0.3404,67.83,4.2,11.56,8.56,15.0,0.0,10.0,0,2,1,6,2,1,>65%,Long
799,TROT_ATTELE,2725,15,23000,0.3404,72.34,4.2,3.19,8.47,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
800,CROSS,2725,14,23000,0.3404,51.08,14.0,11.09,7.3,15.0,0.0,10.0,0,99,0,99,1,0,45-55%,Fond
805,TROT_MONTE,2400,16,15000,0.4283,54.79,9.0,0.52,5.06,15.0,0.0,10.0,0,10,0,99,2,0,45-55%,Fond
806,TROT_MONTE,1400,6,20000,0.4283,94.26,3.9,0.95,15.65,15.0,0.0,10.0,0,3,1,99,4,1,>65%,Sprint
810,TROT_MONTE,2400,16,15000,0.4283,76.28,3.9,7.27,5.59,15.0,0.0,10.0,0,1,1,6,3,1,>65%,Fond
813,TROT_MONTE,1100,11,1931,0.4412,82.77,3.4,1.29,12.7,15.0,0.0,10.0,0,5,1,3,4,1,>65%,Sprint
814,TROT_MONTE,1100,10,2257,0.4412,81.15,3.9,3.26,6.23,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Sprint
817,TROT_MONTE,1000,15,7351,0.4412,82.34,2.7,27.31,21.3,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Sprint
818,TROT_MONTE,1100,11,2005,0.4412,79.74,1.4,21.35,11.94,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Sprint
821,TROT_MONTE,1200,12,16000,0.4445,79.83,3.6,2.33,8.47,15.0,0.0,10.0,0,6,0,2,3,0,>65%,Sprint
822,TROT_MONTE,1200,9,20000,0.4445,83.84,3.6,0.32,14.12,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Sprint
826,TROT_MONTE,2000,8,21000,0.4445,84.65,4.7,8.0,14.07,15.0,0.0,10.0,0,3,1,99,3,1,>65%,Long
827,TROT_MONTE,2000,5,30000,0.4445,98.18,2.7,0.75,4.55,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Long
830,TROT_MONTE,2000,7,21000,0.4445,90.98,3.8,7.38,14.11,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Long
836,PLAT,3500,9,23000,0.4283,90.62,2.7,4.05,10.42,15.0,0.0,10.0,0,5,1,2,4,1,>65%,Fond
837,TROT_MONTE,1600,6,30000,0.4283,93.45,4.5,2.61,8.72,15.0,0.0,10.0,0,5,1,99,4,1,>65%,Moyen
838,TROT_MONTE,2400,8,21000,0.4283,93.61,1.7,9.99,28.63,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
842,PLAT,3900,13,26000,0.4283,72.42,4.5,17.44,11.64,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
845,TROT_MONTE,1600,11,21000,0.4283,81.48,3.3,7.97,15.77,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Moyen
850,CROSS,2450,18,27000,0.3572,54.59,5.4,7.37,9.35,15.0,0.0,10.0,0,4,1,99,2,1,45-55%,Fond
851,CROSS,2200,15,21000,0.3572,57.65,7.6,6.4,5.16,15.0,0.0,10.0,0,2,1,9,2,1,55-65%,Long
854,TROT_ATTELE,2550,9,24000,0.4089,71.45,7.0,3.58,6.78,15.0,0.0,10.0,0,99,0,99,3,0,>65%,Fond
855,CROSS,2500,14,18000,0.4089,75.12,3.1,12.01,8.27,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
859,CROSS,2200,17,21000,0.3572,58.93,4.2,1.36,6.52,15.0,0.0,10.0,0,4,1,5,4,1,55-65%,Long
860,TROT_ATTELE,2450,9,21000,0.3572,85.72,2.3,6.84,7.81,15.0,0.0,10.0,0,3,1,4,3,1,>65%,Fond
865,CROSS,2200,16,6000,0.3572,77.9,2.8,2.06,12.24,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Long
866,TROT_ATTELE,2450,11,27000,0.3572,79.87,2.0,9.33,6.66,15.0,0.0,10.0,0,1,1,1,5,1,>65%,Fond
870,CROSS,2300,15,5000,0.4316,76.95,2.9,1.23,11.3,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Fond
871,TROT_ATTELE,2550,9,18000,0.4089,85.06,2.3,7.34,6.54,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
873,CROSS,2840,8,6000,0.4316,87.14,1.7,5.63,11.82,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
874,CROSS,2840,12,3000,0.4316,76.13,2.8,1.79,9.24,15.0,0.0,10.0,0,2,1,2,3,1,>65%,Fond
875,CROSS,2300,15,4500,0.4316,77.57,3.3,0.64,17.59,15.0,0.0,10.0,0,3,1,2,2,1,>65%,Fond
878,CROSS,2500,14,18000,0.4089,68.81,2.4,7.81,9.8,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Fond
879,CROSS,2550,10,30000,0.4089,89.35,1.3,20.13,10.21,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
880,CROSS,2500,10,21000,0.4089,80.9,3.1,5.48,8.21,15.0,0.0,10.0,0,2,1,2,5,1,>65%,Fond
884,CROSS,2550,8,21000,0.4089,87.59,1.7,8.42,7.37,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Fond
885,CROSS,2500,14,22000,0.4089,76.49,3.1,5.7,7.76,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Fond
887,TROT_MONTE,2000,15,27000,0.4325,83.03,2.5,20.01,15.8,17.2,0.0,1.0,0,3,1,4,3,1,>65%,Long
891,TROT_MONTE,2100,12,27000,0.4325,73.44,4.5,2.0,7.66,17.2,0.0,1.0,0,2,1,4,4,1,>65%,Long
892,TROT_MONTE,2400,7,52000,0.4325,92.43,2.8,6.73,13.12,17.2,0.0,1.0,0,2,1,99,3,1,>65%,Fond
896,TROT_MONTE,2100,16,53000,0.4325,60.57,5.7,3.82,7.72,17.2,0.0,1.0,0,3,1,2,3,1,55-65%,Long
898,TROT_MONTE,2000,16,27000,0.4325,56.87,8.1,4.15,8.98,17.2,0.0,1.0,0,1,1,1,3,1,55-65%,Long
899,TROT_MONTE,900,7,30000,0.4325,93.6,2.2,16.09,17.8,17.2,0.0,1.0,0,1,1,1,4,1,>65%,Sprint
907,CROSS,2350,10,7378,0.5589,71.75,5.7,1.6,12.12,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Fond
911,TROT_ATTELE,2450,11,18500,0.3572,75.07,3.6,8.45,6.18,15.0,0.0,10.0,0,2,1,6,3,1,>65%,Fond
916,TROT_MONTE,2500,11,22000,0.4325,82.22,3.0,0.22,7.55,17.2,0.0,1.0,0,10,0,6,4,0,>65%,Fond
918,TROT_MONTE,2500,11,20000,0.4325,65.49,6.7,8.24,14.2,17.2,0.0,1.0,0,4,1,99,2,1,>65%,Fond
922,CROSS,3000,8,8432,0.5589,85.62,2.7,1.6,7.24,15.0,0.0,10.0,0,4,1,2,3,1,>65%,Fond
933,TROT_MONTE,1400,16,18000,0.4137,77.89,3.4,22.4,24.05,15.0,0.0,10.0,0,3,1,99,1,1,>65%,Sprint
942,CROSS,2850,15,59000,0.3909,71.11,3.3,5.63,8.52,17.2,0.0,15.9,0,5,1,8,4,1,>65%,Fond
943,PLAT,4200,7,26000,0.4137,89.92,1.9,3.29,7.62,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
948,TROT_MONTE,2000,13,21000,0.4137,67.6,5.4,37.96,21.21,15.0,0.0,10.0,0,2,1,99,2,1,>65%,Long
949,TROT_MONTE,2100,13,16000,0.4137,82.64,2.4,5.26,7.09,15.0,0.0,10.0,0,13,0,5,3,0,>65%,Long
954,TROT_MONTE,1400,16,18000,0.4137,67.52,4.7,39.58,19.53,15.0,0.0,10.0,0,7,0,99,0,0,>65%,Sprint
955,PLAT,3800,12,29000,0.4137,76.43,3.8,5.63,7.38,15.0,0.0,10.0,0,3,1,3,3,1,>65%,Fond
956,TROT_MONTE,2000,13,21000,0.4137,83.37,2.5,19.93,14.15,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Long
962,CROSS,2700,16,53000,0.3909,75.46,2.8,7.61,10.07,17.2,0.0,15.9,0,99,0,7,2,0,>65%,Fond
966,CROSS,2850,15,40000,0.3909,68.75,3.8,4.34,9.05,17.2,0.0,15.9,0,2,1,2,4,1,>65%,Fond
967,TROT_ATTELE,2700,10,120000,0.3909,59.84,18.0,7.83,10.76,17.2,0.0,15.9,0,99,0,99,1,0,55-65%,Fond
969,CROSS,2100,16,46000,0.3909,77.94,2.7,12.32,7.09,17.2,0.0,15.9,0,3,1,2,2,1,>65%,Long
971,CROSS,2700,16,46000,0.3909,47.94,15.0,17.8,11.28,17.2,0.0,15.9,0,3,1,99,1,1,45-55%,Fond
973,CROSS,2700,16,46000,0.3909,71.56,3.6,6.58,10.4,17.2,0.0,15.9,0,2,1,99,2,1,>65%,Fond
974,CROSS,2100,16,46000,0.3909,56.87,8.3,1.9,9.25,17.2,0.0,15.9,0,1,1,1,2,1,55-65%,Long
979,TROT_MONTE,1800,15,17000,0.392,72.85,4.2,7.46,5.22,10.7,0.2,18.4,0,6,0,7,1,0,>65%,Moyen
980,TROT_MONTE,1800,11,21000,0.392,77.83,3.9,15.48,20.24,10.7,0.2,18.4,0,4,1,99,2,1,>65%,Moyen
981,CROSS,3000,18,30000,0.4445,64.74,6.3,2.02,14.88,15.0,0.0,10.0,0,1,1,1,3,1,55-65%,Fond
984,TROT_MONTE,1800,11,21000,0.392,77.81,4.6,0.56,16.74,10.7,0.2,18.4,0,2,1,6,2,1,>65%,Moyen
988,TROT_MONTE,2500,10,13000,0.392,84.41,3.2,0.62,9.48,10.7,0.2,18.4,0,3,1,5,4,1,>65%,Fond
989,TROT_MONTE,2500,8,15000,0.392,91.22,2.2,7.41,8.73,10.7,0.2,18.4,0,2,1,5,4,1,>65%,Fond
992,TROT_MONTE,1100,11,13000,0.392,69.94,5.7,0.79,16.31,10.7,0.2,18.4,0,2,1,99,2,1,>65%,Sprint
993,TROT_MONTE,1800,6,16000,0.392,94.45,3.1,0.9,5.59,10.7,0.2,18.4,0,1,1,1,4,1,>65%,Moyen
996,TROT_MONTE,1100,10,20000,0.392,80.29,4.1,1.69,18.7,10.7,0.2,18.4,0,4,1,3,4,1,>65%,Sprint
997,TROT_MONTE,1100,11,13000,0.392,72.22,5.5,10.68,18.13,10.7,0.2,18.4,0,1,1,1,2,1,>65%,Sprint
1002,CROSS,3000,13,21000,0.4445,69.79,4.9,4.09,8.52,15.0,0.0,10.0,0,4,1,99,2,1,>65%,Fond
1003,CROSS,2300,13,24000,0.4445,81.37,1.8,12.5,6.29,15.0,0.0,10.0,0,1,1,1,1,1,>65%,Fond
1007,TROT_MONTE,2100,13,18000,0.4137,53.36,9.3,8.19,11.82,15.0,0.0,10.0,0,7,0,99,1,0,45-55%,Long
1008,CROSS,3000,11,21000,0.4445,76.6,2.9,4.38,7.49,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
1009,CROSS,3000,13,21000,0.4445,55.85,10.0,5.17,12.83,15.0,0.0,10.0,0,5,1,2,3,1,55-65%,Fond
1014,CROSS,3000,17,25000,0.4445,63.88,6.2,30.87,17.36,15.0,0.0,10.0,0,5,1,99,1,1,55-65%,Fond
1016,CROSS,3000,17,25000,0.4445,55.67,7.6,0.47,14.59,15.0,0.0,10.0,0,7,0,99,2,0,55-65%,Fond
1025,CROSS,2300,10,24000,0.4445,85.4,2.4,6.06,10.29,15.0,0.0,10.0,0,99,0,3,4,0,>65%,Fond
1030,TROT_MONTE,1600,12,21000,0.468,81.01,3.5,22.79,24.17,15.0,0.0,10.0,0,8,0,99,3,0,>65%,Moyen
1037,TROT_MONTE,1600,8,21000,0.468,90.41,1.4,11.76,15.53,15.0,0.0,10.0,0,2,1,5,3,1,>65%,Moyen
1046,TROT_MONTE,2000,13,17000,0.4592,72.24,4.3,0.52,20.57,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Long
1047,TROT_MONTE,1400,18,17000,0.468,57.29,7.4,19.93,18.64,15.0,0.0,10.0,0,11,0,99,1,0,55-65%,Sprint
1049,TROT_MONTE,1400,18,17000,0.468,65.89,4.6,2.75,8.58,15.0,0.0,10.0,0,2,1,5,4,1,>65%,Sprint
1056,TROT_MONTE,2300,11,20000,0.4433,78.26,3.5,2.0,8.61,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
1060,TROT_MONTE,2100,15,17000,0.4433,61.14,6.8,6.95,6.39,15.0,0.0,10.0,0,1,1,1,2,1,55-65%,Long
1062,TROT_MONTE,2000,10,15000,0.468,82.41,3.6,0.15,6.47,15.0,0.0,10.0,0,2,1,2,3,1,>65%,Long
1063,PLAT,3900,10,26000,0.468,79.7,3.0,4.97,7.38,15.0,0.0,10.0,0,3,1,6,3,1,>65%,Fond
1064,TROT_MONTE,1000,9,23000,0.468,84.34,4.2,4.43,8.58,15.0,0.0,10.0,0,2,1,7,3,1,>65%,Sprint
1070,CROSS,2100,8,11000,0.5231,73.35,7.9,3.03,17.78,15.0,0.0,10.0,0,3,1,99,3,1,>65%,Long
1071,CROSS,3100,10,6000,0.5231,80.12,2.8,3.89,7.0,15.0,0.0,10.0,0,1,1,1,5,1,>65%,Fond
1074,CROSS,2100,12,5500,0.5231,79.27,2.6,9.75,9.26,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Long
1079,CROSS,2625,16,18500,0.3244,81.68,2.2,15.0,15.85,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
1081,CROSS,2625,16,18500,0.3244,50.54,12.0,16.97,10.64,15.0,0.0,10.0,0,4,1,99,1,1,45-55%,Fond
1082,CROSS,2100,10,5000,0.5231,83.3,2.1,7.92,11.61,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Long
1086,TROT_MONTE,1500,10,14000,0.4592,85.38,3.2,7.04,8.22,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Moyen
1089,TROT_MONTE,2000,13,15000,0.4592,81.4,3.4,11.09,10.46,15.0,0.0,10.0,0,4,1,14,2,1,>65%,Long
1091,TROT_MONTE,2000,7,16000,0.4592,93.49,2.2,2.46,4.17,15.0,0.0,10.0,0,1,1,2,5,1,>65%,Long
1092,TROT_MONTE,2600,5,12000,0.4592,98.27,2.5,0.41,1.53,15.0,0.0,10.0,0,2,1,99,4,1,>65%,Fond
1093,TROT_MONTE,2600,10,14000,0.4592,85.82,3.1,3.31,8.64,15.0,0.0,10.0,0,4,1,6,4,1,>65%,Fond
1098,CROSS,2850,14,59000,0.3909,65.02,3.3,4.35,7.18,8.9,1.2,23.5,0,99,0,99,2,0,>65%,Fond
1099,CROSS,2850,16,90000,0.3909,76.1,3.5,12.25,12.91,8.9,1.2,23.5,0,1,1,1,4,1,>65%,Fond
1102,CROSS,2700,11,75000,0.3909,87.95,1.4,19.18,12.25,8.9,1.2,23.5,0,1,1,1,2,1,>65%,Fond
1106,TROT_ATTELE,2700,9,52000,0.3909,87.31,2.2,16.11,10.68,8.9,1.2,23.5,0,1,1,1,4,1,>65%,Fond
1107,CROSS,2700,8,70000,0.3909,85.85,1.3,10.68,6.74,8.9,1.2,23.5,0,1,1,1,3,1,>65%,Fond
1111,CROSS,2700,16,53000,0.3909,71.44,3.0,9.71,5.87,8.9,1.2,23.5,0,99,0,6,3,0,>65%,Fond
1114,TROT_MONTE,2900,10,12500,0.4433,89.83,1.5,16.98,15.09,15.0,0.0,10.0,0,2,1,4,4,1,>65%,Fond
1115,TROT_MONTE,1350,11,11000,0.4433,84.46,2.4,0.55,19.17,15.0,0.0,10.0,0,5,1,99,4,1,>65%,Sprint
1119,TROT_MONTE,2100,15,15000,0.4433,63.79,6.7,0.26,5.56,15.0,0.0,10.0,0,5,1,3,3,1,55-65%,Long
1124,CROSS,2700,14,62000,0.3909,56.74,9.7,6.61,9.68,8.9,1.2,23.5,0,99,0,99,1,0,55-65%,Fond
